[[Category:2008 in Malta]]",Malta Song for Europe 2008,//en.wikipedia.org/wiki/Malta_Song_for_Europe_2008
→‎References:add authority control,safe,Ser Amantio di Nicolao,"'''Daniel Vincent Gordh''' (born 24 June 1985) is an [[United States|American]] actor, writer and comedian, probably best known for his portrayal of [[Mr. Darcy|William Darcy]] in the [[Primetime Emmy Award]]-winning web series ''[[The Lizzie Bennet Diaries]]''.<ref>{{cite web|title=Interview: Daniel Vincent Gordh on 'The Lizzie Bennet Diaries'|url=http://www.hypable.com/interview-lizzie-bennet-diaries-daniel-vincent-gordh-part-1/3/|website=Hypable|accessdate=31 December 2016|date=25 March 2013}}</ref><ref>{{cite web|title=We Shine the Spotlight on THE LIZZIE BENNET DIARIES Star Daniel Vincent Gordh|url=http://www.thetvaddict.com/2013/04/14/we-shine-the-spotlight-on-the-lizzie-bennet-diaries-star-daniel-vincent-gordh/|website=thetvaddict.com|accessdate=31 December 2016}}</ref>

Gordh completed a [[Bachelor of Arts]] degree in [[Theatre]] at the [[University of California, San Diego]] in 2007.<ref name=lacasting>{{cite web|url=http://www.lacasting.com/resume/resumeprint.asp?rs=1&crypt=diagnimephhohdjjcljpdkmalimnpmkcfcakkkclfdlllnff|title=Resume: Daniel Vincent Gordh|author=LA Casting}}</ref> During college, he competed in springboard diving, and was the [[UCSD]] Diver of the Year for 2006-07.<ref name=lacasting /> Gordh is openly gay, after coming out on social media in 2015.<ref name=stoll>{{cite news|url=http://whatstrending.com/news/21716-the-case-for-hillary-clinton-daniel-v-gordh-katy |work=What’s Trending|title=Interview: The Case for Hillary Clinton|date=March 31, 2016|first=Katy|last=Stoll}}</ref>

Gordh has acted in numerous web series. He was a series regular in ''[[The Lizzie Bennet Diaries]]'' (2012–14), for which he was nominated for the [[Streamy Award]] for Best Actor in a Drama in 2014.<ref>{{Cite web|url=http://www.streamys.org/nominees-winners/4th-annual-nominees-winners/|title=4th Annual Winners & Nominees {{!}} The Streamy Awards|language=en-US|access-date=2016-08-04}}</ref> He also appeared in ''The Cracked Advice Board'' (2011), ''[[Hipsterhood]]'' (2013), ''The Dark Knight Legacy'' (2013) for [[Machinima, Inc.|Machinima]], and ''Hollywood Acting Studio'' (2013), made for the [[Starz]] network.<ref>{{cite web|title=Hollywood Acting Studio: Star Daniel Vincent Gordh Previews His New Outrageous Comedy Web Series|url=http://www.thetvaddict.com/2013/11/25/hollywood-acting-studio-star-daniel-vincent-gordh-previews-his-new-outrageous-comedy-web-series/|website=www.thetvaddict.com|accessdate=31 December 2016}}</ref> 
	
Gordh's television roles include guest appearances on ''[[Cold Case]]'' and ''[[Mad Men]]'', and his film roles include ''Night Watcher'' (2008), ''Black Velvet'' (2011), ''Unfinished Business'' (2015), and ''Non-Transferable'' (2017).<ref name=lacasting />

==References==
{{reflist|30em}}

{{authority control}}

{{DEFAULTSORT:Gordh, Daniel Vincent}}
[[Category:Living people]]
[[Category:1985 births]]
[[Category:American male comedians]]
[[Category:Gay actors]]
[[Category:Gay writers]]
[[Category:LGBT comedians]]
[[Category:LGBT entertainers from the United States]]
[[Category:University of California, San Diego alumni]]
[[Category:Comedians from California]]
[[Category:21st-century American comedians]]","'''Daniel Vincent Gordh''' (born 24 June 1985) is an [[United States|American]] actor, writer and comedian, probably best known for his portrayal of [[Mr. Darcy|William Darcy]] in the [[Primetime Emmy Award]]-winning web series ''[[The Lizzie Bennet Diaries]]''.<ref>{{cite web|title=Interview: Daniel Vincent Gordh on 'The Lizzie Bennet Diaries'|url=http://www.hypable.com/interview-lizzie-bennet-diaries-daniel-vincent-gordh-part-1/3/|website=Hypable|accessdate=31 December 2016|date=25 March 2013}}</ref><ref>{{cite web|title=We Shine the Spotlight on THE LIZZIE BENNET DIARIES Star Daniel Vincent Gordh|url=http://www.thetvaddict.com/2013/04/14/we-shine-the-spotlight-on-the-lizzie-bennet-diaries-star-daniel-vincent-gordh/|website=thetvaddict.com|accessdate=31 December 2016}}</ref>

Gordh completed a [[Bachelor of Arts]] degree in [[Theatre]] at the [[University of California, San Diego]] in 2007.<ref name=lacasting>{{cite web|url=http://www.lacasting.com/resume/resumeprint.asp?rs=1&crypt=diagnimephhohdjjcljpdkmalimnpmkcfcakkkclfdlllnff|title=Resume: Daniel Vincent Gordh|author=LA Casting}}</ref> During college, he competed in springboard diving, and was the [[UCSD]] Diver of the Year for 2006-07.<ref name=lacasting /> Gordh is openly gay, after coming out on social media in 2015.<ref name=stoll>{{cite news|url=http://whatstrending.com/news/21716-the-case-for-hillary-clinton-daniel-v-gordh-katy |work=What’s Trending|title=Interview: The Case for Hillary Clinton|date=March 31, 2016|first=Katy|last=Stoll}}</ref>

Gordh has acted in numerous web series. He was a series regular in ''[[The Lizzie Bennet Diaries]]'' (2012–14), for which he was nominated for the [[Streamy Award]] for Best Actor in a Drama in 2014.<ref>{{Cite web|url=http://www.streamys.org/nominees-winners/4th-annual-nominees-winners/|title=4th Annual Winners & Nominees {{!}} The Streamy Awards|language=en-US|access-date=2016-08-04}}</ref> He also appeared in ''The Cracked Advice Board'' (2011), ''[[Hipsterhood]]'' (2013), ''The Dark Knight Legacy'' (2013) for [[Machinima, Inc.|Machinima]], and ''Hollywood Acting Studio'' (2013), made for the [[Starz]] network.<ref>{{cite web|title=Hollywood Acting Studio: Star Daniel Vincent Gordh Previews His New Outrageous Comedy Web Series|url=http://www.thetvaddict.com/2013/11/25/hollywood-acting-studio-star-daniel-vincent-gordh-previews-his-new-outrageous-comedy-web-series/|website=www.thetvaddict.com|accessdate=31 December 2016}}</ref> 
	
Gordh's television roles include guest appearances on ''[[Cold Case]]'' and ''[[Mad Men]]'', and his film roles include ''Night Watcher'' (2008), ''Black Velvet'' (2011), ''Unfinished Business'' (2015), and ''Non-Transferable'' (2017).<ref name=lacasting />

==References==
{{reflist|30em}}

{{DEFAULTSORT:Gordh, Daniel Vincent}}
[[Category:Living people]]
[[Category:1985 births]]
[[Category:American male comedians]]
[[Category:Gay actors]]
[[Category:Gay writers]]
[[Category:LGBT comedians]]
[[Category:LGBT entertainers from the United States]]
[[Category:University of California, San Diego alumni]]
[[Category:Comedians from California]]
[[Category:21st-century American comedians]]",Daniel Vincent Gordh,//en.wikipedia.org/wiki/Daniel_Vincent_Gordh
-Category:Waterfalls; ±Category:Kazakhstan→Category:Waterfalls of KazakhstanusingHotCat,safe,Darwinek,"The waterfall is located in a deep and narrow rock canyon in [[Kazakhstan]], 400 meters from the main gorge. The canyon has a narrow possibility that it is necessary to move along the riverbed. A stream of water escapes from the rock wall at a height of about 20 meters. In terms of its height, water consumption and power, the Big [[Shymbulak]] waterfall is comparable to the [[Medvezhy]] waterfall in the [https://tourstokazakhstan.com/en/sights/almaty-region/turgen-gorge.html Turgen gorge]. Heavy spring precipitation also helps to increase the power of the waterfall, compared with the summer or autumn period, it is not easy to get close to the waterfall, in a few seconds you get soaked to the skin, and all this thanks to water dust. But if you cross the river, then there is not a large observation deck on the hill, where it is relatively dry. Flowing down, the water dug a deep bath at the bottom of the gorge, up to 2 meters deep. The water in this reservoir is very cold even on the hottest day, as it has a glacial origin. Spruce forests in the gorge are absent throughout its entire length. In the lower belt grows apricot and shrubs, barberry, rose hips, and other Shrubs are very prickly. For multi-day hikes, this is a big minus — the lack of firewood. Shrub vegetation is present on the slopes up to the heights of 2200–2400 m of the confluence with the [[Maybulak]] river.

In the extreme Western part of the [[Trans-Ili Alatau]] mountains, which are part of the Northern [[Tian Shan]] mountain system, the ridge sharply degrades and its height decreases (Kastek gorges). Factory gorge is located 50&nbsp;km West of [[Almaty]]. At the beginning of the gorge is the village of Fabrichny (Kargaly). In order to get to the waterfall you need to go through the village to the water supply zone and then start walking part of the trekking 8&nbsp;km long

==Protection of objects and visit period==
The object is not protected by anyone and the gorge is not included in the state national Park. The acoustic environment of the object has a favorable climate (silence, melodic sounds in nature). Recommended visiting periods: April–June; August–October. Viewing the waterfall is spectacular at any time of the day, including at night. Mobile communication is difficult. The territory of the monument has no tourist infrastructure, there is no system of tourist signs, food points, and observation platforms are not equipped.

==Sources of information about the monument==
* [https://content.sciendo.com/view/journals/quageo/37/3/article-p35.xml?lang=en A. P. Gorbunov Mountains Of Central Asia. Explanatory dictionary of geographical names and terms. Almaty, 2006]
* T. Januzakov Essay on Kazakh onomastics, ed. «Science» — Almaty, 1982
* [https://www.researchgate.net/publication/304821352_Debris_flow_event_of_2014_and_its_impact_on_the_accumulation_of_the_solid_fraction_in_the_Kyngarga_River_channel_Tunka_Valley_Southwestern_Cisbaikalia_Russia G. F. Ufimtsev Waterfalls. — «Earth and the universe», 2014 # 1]

==References==
{{Reflist}}



[[Category:Waterfalls of Kazakhstan]]","The waterfall is located in a deep and narrow rock canyon in [[Kazakhstan]], 400 meters from the main gorge. The canyon has a narrow possibility that it is necessary to move along the riverbed. A stream of water escapes from the rock wall at a height of about 20 meters. In terms of its height, water consumption and power, the Big [[Shymbulak]] waterfall is comparable to the [[Medvezhy]] waterfall in the [https://tourstokazakhstan.com/en/sights/almaty-region/turgen-gorge.html Turgen gorge]. Heavy spring precipitation also helps to increase the power of the waterfall, compared with the summer or autumn period, it is not easy to get close to the waterfall, in a few seconds you get soaked to the skin, and all this thanks to water dust. But if you cross the river, then there is not a large observation deck on the hill, where it is relatively dry. Flowing down, the water dug a deep bath at the bottom of the gorge, up to 2 meters deep. The water in this reservoir is very cold even on the hottest day, as it has a glacial origin. Spruce forests in the gorge are absent throughout its entire length. In the lower belt grows apricot and shrubs, barberry, rose hips, and other Shrubs are very prickly. For multi-day hikes, this is a big minus — the lack of firewood. Shrub vegetation is present on the slopes up to the heights of 2200–2400 m of the confluence with the [[Maybulak]] river.

In the extreme Western part of the [[Trans-Ili Alatau]] mountains, which are part of the Northern [[Tian Shan]] mountain system, the ridge sharply degrades and its height decreases (Kastek gorges). Factory gorge is located 50&nbsp;km West of [[Almaty]]. At the beginning of the gorge is the village of Fabrichny (Kargaly). In order to get to the waterfall you need to go through the village to the water supply zone and then start walking part of the trekking 8&nbsp;km long

==Protection of objects and visit period==
The object is not protected by anyone and the gorge is not included in the state national Park. The acoustic environment of the object has a favorable climate (silence, melodic sounds in nature). Recommended visiting periods: April–June; August–October. Viewing the waterfall is spectacular at any time of the day, including at night. Mobile communication is difficult. The territory of the monument has no tourist infrastructure, there is no system of tourist signs, food points, and observation platforms are not equipped.

==Sources of information about the monument==
* [https://content.sciendo.com/view/journals/quageo/37/3/article-p35.xml?lang=en A. P. Gorbunov Mountains Of Central Asia. Explanatory dictionary of geographical names and terms. Almaty, 2006]
* T. Januzakov Essay on Kazakh onomastics, ed. «Science» — Almaty, 1982
* [https://www.researchgate.net/publication/304821352_Debris_flow_event_of_2014_and_its_impact_on_the_accumulation_of_the_solid_fraction_in_the_Kyngarga_River_channel_Tunka_Valley_Southwestern_Cisbaikalia_Russia G. F. Ufimtsev Waterfalls. — «Earth and the universe», 2014 # 1]

==References==
{{Reflist}}



[[Category:Kazakhstan]]
[[Category:Waterfalls]]",Big Shymbulak falls,//en.wikipedia.org/wiki/Big_Shymbulak_falls
→‎External links:add authority control,safe,Ser Amantio di Nicolao,"{{Use mdy dates|date=September 2019}}
{{short description|American filmmaker}}
{{Infobox person
| name = Brud Talbot
| birth_name = Joseph Bruce Talbot
| birth_date = {{birth date|1938|09|16}}
| birth_place = New York City, US
| death_date = {{death date and age|1986|11|20|1938|09|16}}
| death_place = [[Boston]], Massachusetts, US
| occupation = Film actor, producer, director and writer
}}

'''Brud Talbot''' (September 16, 1938 – November 20, 1986) was an American film actor, producer, director and writer.

He played George in ''[[Force of Impulse]]'' (1961),<ref>{{cite book |url=https://books.google.com/books?id=d6OTDwAAQBAJ&pg=PA72 |title=Astor Pictures: A Filmography and History of the Reissue King, 1933–1965 |first=Michael R. |last=Pitts |publisher=[[McFarland Publishing]] |date=April 25, 2019 |page=72 |isbn=9781476636283}}</ref> by [[Saul Swimmer]].<ref>{{cite journal |url=https://books.google.com/books?id=ukFl5C_3npMC&pg=PA130 |title=Force of Impulse |year=1962 |volume=13 |first=Daniel |last=Blum |journal=[[Screen World]] |page=130 |publisher=Biblo & Tannen Publishers |isbn=9780819603036}}</ref> He appeared in ''[[Finger on the Trigger (film)|Finger on the Trigger]]'' (1965) along [[Rory Calhoun]] and [[Todd Martin]].<ref>{{cite journal |url=https://books.google.com/books?id=VCQ9AErr-uMC&pg=PA114 |title=Finger on the Trigger |journal=[[Screen World]] |first=John A. |last=Willis |author-link=John A. Willis |publisher=Biblo & Tannen Publishers |year=1966 |page=114 |isbn=9780819603074}}</ref>

He was adapting along Ernest Greenberg the autobiography ''Where the Money Was'', by [[Willie Sutton]], into a film, and offered [[Dustin Hoffman]] the role, but he rejected it.<ref>{{cite book |url=https://books.google.com/books?id=kUhOCLKECyQC&pg=PA123 |title=Dustin Hoffman: Hollywood's Antihero |first=Jeff |last=Lenburg |publisher=[[iUniverse]] |date=May 1, 2001 |page=123 |isbn=9780595182701}}</ref>

==Filmography==
{| class=\"wikitable sortable\" style=\"font-size: 90%; background: #F9F9F9;\"
! Year
! Title
! Director
! Producer
! Writer
! Actor
|-
| 1973
| ''[[Case of the Full Moon Murders]]''
| align=\"center\"| ✓
| align=\"center\"| ✓
|
|
|-
| 1972
| ''Run Before the Wind''
| align=\"center\"| ✓
| align=\"center\"| ✓
| align=\"center\"| ✓
|
|-
| 1965
| ''[[Finger on the Trigger (film)|Finger on the Trigger]]''
|
|
|
| align=\"center\"| ✓
|-
| 1963
| ''Wounds of Hunger''
|
| align=\"center\"| ✓
|
| align=\"center\"| ✓
|-
| 1962
| ''Without Each Other''
|
|
|
| align=\"center\"| ✓
|-
| 1961
| ''[[Force of Impulse]]''
|
|
|
| align=\"center\"| ✓
|}

==References==
{{reflist}}

==External links==
* {{IMDb name|0847891}}

{{authority control}}

[[Category:1938 births]]
[[Category:1986 deaths]]
[[Category:American male pornographic film actors]]
[[Category:Film producers from New York (state)]]
[[Category:American pornographic film producers]]
[[Category:Film directors from New York City]]
[[Category:American pornographic film directors]]
[[Category:20th-century American male writers]]
[[Category:Writers from New York City]]","{{Use mdy dates|date=September 2019}}
{{short description|American filmmaker}}
{{Infobox person
| name = Brud Talbot
| birth_name = Joseph Bruce Talbot
| birth_date = {{birth date|1938|09|16}}
| birth_place = New York City, US
| death_date = {{death date and age|1986|11|20|1938|09|16}}
| death_place = [[Boston]], Massachusetts, US
| occupation = Film actor, producer, director and writer
}}

'''Brud Talbot''' (September 16, 1938 – November 20, 1986) was an American film actor, producer, director and writer.

He played George in ''[[Force of Impulse]]'' (1961),<ref>{{cite book |url=https://books.google.com/books?id=d6OTDwAAQBAJ&pg=PA72 |title=Astor Pictures: A Filmography and History of the Reissue King, 1933–1965 |first=Michael R. |last=Pitts |publisher=[[McFarland Publishing]] |date=April 25, 2019 |page=72 |isbn=9781476636283}}</ref> by [[Saul Swimmer]].<ref>{{cite journal |url=https://books.google.com/books?id=ukFl5C_3npMC&pg=PA130 |title=Force of Impulse |year=1962 |volume=13 |first=Daniel |last=Blum |journal=[[Screen World]] |page=130 |publisher=Biblo & Tannen Publishers |isbn=9780819603036}}</ref> He appeared in ''[[Finger on the Trigger (film)|Finger on the Trigger]]'' (1965) along [[Rory Calhoun]] and [[Todd Martin]].<ref>{{cite journal |url=https://books.google.com/books?id=VCQ9AErr-uMC&pg=PA114 |title=Finger on the Trigger |journal=[[Screen World]] |first=John A. |last=Willis |author-link=John A. Willis |publisher=Biblo & Tannen Publishers |year=1966 |page=114 |isbn=9780819603074}}</ref>

