→‎Critical reception:C/E.,safe,DepressedPer,"{{Infobox album
|rev4score = {{rating|2.5|5}}<ref>[http://smokingsection.uproxx.com/TSS/2009/05/next-to-you-review-of-mike-jones-the-voice The Smoking Section review]</ref>
}}
''The Voice'' garnered mixed reviews from [[Music journalism|music critic]]s. [[AllMusic]]'s David Jeffries gave praise to the album's three singles and \"Give Me a Call\" but felt the rest of the track listing contained \"redundant cuts and overdone party numbers\" with Jones' overused gimmicky catchphrases. He called the record a \"significant step up\" from ''[[The American Dream (Mike Jones album)|The American Dream]]'' EP.<ref name=\"AM\"/> Nathan Slavik of DJBooth highlighted both \"Next to You\" and \"Cuddy Buddy\" as potential radio chart-toppers but found the album going into \"unlistenable territory\" with tracks ranging from a \"half-baked\" dance craze (\"Drop & Gimmie 50\"), butchering of a celebratory anthem (\"Happy Birthday\") and full-on misogyny (\"Scandalous Hoes II\"). Slavik concluded by giving his take on Jones' next project: \"Sadly expectations will be low after ''The Voice'', here's hoping he truly delivers something unexpected.\"<ref name=\"DJB\"/> Conversely, Steve 'Flash' Juon from ''RapReviews'' praised Jones for delivering a decently paced album that has catchy beats to invigorate the collaborative tracks while also showcasing both his lyrical and vocal improvements from the past four years, concluding with \"Regardless of the reasons it's clear that Mike Jones is a more seasoned and polished pro of the rap game, and ''The Voice'' is planning to have a long career in hip-hop music. Let's hope there's no more politics and bullshit getting in the way of his career.\"<ref name=\"RR\"/>

==Track listing==
{{tracklist
| extra_column = Producer(s)

| title1       = Intro
| note1        =
| extra1       = 
| length1      = 0:48

| title2       = Swagger Right
| note2        = 
| extra2       = Big E
| length2      = 4:13

| title3       = Houston Oilers
| note3        = 
| extra3       = [[Mike Dean (record producer)|Mike Dean]]
| length3      = 4:36

| title4       = [[Boi!]]
| note4        = featuring Young Problemz
| extra4       = Dat Boy Chyco
| length4      = 4:17

| title5       = [[Cuddy Buddy]]
| note5        = featuring [[T-Pain]], [[Lil' Wayne]] & [[Twista]]
| extra5       = [[Jim Jonsin]], [[Bigg D]]
| length5      = 4:44

| title6       = I Know
| note6        = featuring [[Trey Songz]]
| extra6       = Amadeus
| length6      = 3:50

| title7       = [[Drop & Gimme 50]]
| note7        = featuring [[Hurricane Chris (rapper)|Hurricane Chris]]
| extra7       = [[Mr. Collipark]]
| length7      = 4:07

| title8       = Give Me a Call
| note8        = featuring [[Devin the Dude]]
| extra8       = [[Mannie Fresh]]
| length8      = 5:13

| title9       = Happy Birthday
| note9        = 
| extra9       = Mike Dean
| length9      = 4:30

| title10      = [[Next to You (Mike Jones song)|Next to You]]
| note10       = featuring Nae Nae
| extra10      = [[J. R. Rotem]]
| length10     = 3:42

| title11      = [[Swagg Thru the Roof]]
| note11       = featuring Swole
| extra11      = Swole
| length11     = 3:48

| title12      = On Top of the Covers
| note12       = featuring Essay Potna
| extra12      = Essay Potna
| length12     = 4:11

| title13      = Scandalous Hoes (skit)
| note13       = 
| extra13      = 
| length13     = 0:30

| title14      = Scandalous Hoes II
| note14       = featuring T-Pain
| extra14      = Kojack
| length14     = 3:50

| title15      = Hate on Me
| note15       = featuring Tanya Herron
| extra15      = Mike Dean
| length15     = 4:28

| title16      = Grandma II
| note16       = featuring Kai
| extra16      = Amadeus
| length16     = 5:29
}}
{{tracklist
| extra_column = Producer(s)
| collapsed    = yes
| headline     = [[iTunes]] bonus tracks

| title17      = I Got It
| note17       = featuring [[UGK]]
| extra17      = Myke Diesel
| length17     = 3:57

| title18      = Shit on Boyz
| note18       = featuring King Mello, [[Lil' Flip]] & Killa Kyleon
| extra18      = Mike Dean
| length18     = 4:55
}}

==References==
{{Reflist}}

{{Mike Jones}}

{{DEFAULTSORT:Voice, The}}
[[Category:2009 albums]]
[[Category:Mike Jones (rapper) albums]]
[[Category:Asylum Records albums]]
[[Category:Albums produced by Mike Dean (record producer)]]
[[Category:Albums produced by J.R. Rotem]]
[[Category:Albums produced by Jim Jonsin]]
[[Category:Albums produced by Mannie Fresh]]


{{2009-hiphop-album-stub}}",The Voice (Mike Jones album),//en.wikipedia.org/wiki/The_Voice_(Mike_Jones_album)
→‎India and Ceylon:spacing,safe,Twofingered Typist,"{{hatnote|Not to be confused with [[James Stuart (East India Company officer)|James Stuart (d. 1793)]], who also served in India at the same time.  See also [[James Stuart (disambiguation)]].}}
{{Use dmy dates|date=April 2012}}
{{Infobox governor
|honorific-prefix   = [[Colonel]]
|name               = James Stuart
|honorific-suffix   = 
|alt                = 
|order              = 2nd
|office             = Military Governor of British Ceylon
|term_start         = 1 March 1796
|term_end           = 1 January 1797
|lieutenant         = 
|predecessor        = [[Patrick Alexander Agnew]]
|successor          = [[Welbore Ellis Doyle]]
|order2             = 1st
|office2            = General Officer Commanding, Ceylon
|term_start2        = 1796
|term_end2          = 1796
|predecessor2       = New Command
|successor2         = [[Welbore Ellis Doyle]]
|monarch            = [[George III of the United Kingdom|George III]]
|birth_date         = {{birth date|df=y|1741|3|2}}
|birth_place        = [[Blairhall]] Perthshire, Scotland
|death_date         = 29 April 1815
|death_place        = Charles Street, Berkeley Square, London
|restingplace       = St. James's Chapel, London, England
|restingplacecoordinates = 
|birthname          = 
|nationality        = 
|party              = 
|otherparty         =  <!--For additional political affiliations-->
|spouse             = 
|relations          = 
|children           = 
|residence          = 
|alma_mater         = 
|occupation         = 
|profession         = 
|cabinet            = 
|committees         = 
|portfolio          = 
|religion           = 
|signature          = 
|signature_alt      = 
|website            = 
|footnotes          = 
<!--Military service-->
|nickname           = 
|allegiance         = [[United Kingdom]]
|branch             = [[British Army]]
|serviceyears       = 
|rank               = General
|unit               = 
|commands           = [[General Officer Commanding, Ceylon]]<br>[[Madras Army]]
|battles            = {{unbulleted list| [[American Revolutionary War]] | [[Second Anglo-Mysore War]] | [[Third Anglo-Mysore War]] | [[Fourth Anglo-Mysore War]] | [[Second Anglo-Maratha War]] }}
|awards             = 
}}

[[General]] '''James Stuart'''  was a [[British Army]] officer who served in North America during the [[American Revolutionary War]] and took part in various campaigns in [[British India]]. He was the first [[General Officer Commanding, Ceylon]] and second [[Military Governor of British Ceylon|Military Governor]] of [[British Ceylon]]. He was appointed on 1&nbsp;March 1796 and was Governor until 1&nbsp;January 1797. He was succeeded by [[Welbore Ellis Doyle]].<ref>{{cite web|title=Sri Lanka|url=http://www.rulers.org/ruls3.html#sri_lanka|publisher=Rulers.org|accessdate=20 June 2013}}</ref>

==Early life==
Stuart was born on 2&nbsp;March 1741. He was the third son of John Stuart of [[Blairhall]] in Perthshire. His mother was Anne, daughter of [[Francis Stuart, 7th Earl of Moray]]. Stuart was educated at schools in [[Culross]] and [[Dunfermline]], Scotland. He studied law at the [[University of Edinburgh]] and then joined the British Army, serving in the [[American war of independence]].<ref>{{Cite web |url=https://www.mq.edu.au/macquarie-archive/under/research/biographies/stuart.html |title=Stuart, James (1741-1815) - General |website=mq.edu.au |url-status=live |access-date=13 April 2020}}</ref><ref name=odnb>[http://www.oxforddnb.com/view/articleHL/26710?docPos=75&anchor Oxford Dictionary of National Biography]</ref>{{dead link|date=April 2020}}

==Military career==

===India and Ceylon===
Promoted to major in the [[78th Foot]], he arrived in India in 1782 and was promoted to lieutenant-colonel on 14&nbsp;February. He took part in Sir [[Eyre Coote (East India Company officer)|Eyre Coote]]'s campaign against [[Hyder Ali|Hyder]] in the [[Second Anglo-Mysore War]], and was present at the [[siege of Cuddalore]] where he commanded the attack on the right of the main position in the assault of 13&nbsp;July 1782.<ref name=odnb/>

He served in [[Third Anglo-Mysore War|the campaign of 1790]], under General Sir [[William Medows]], against [[Tipu Sultan]], attacking the fortresses of [[Dindigul]] and [[Palghaut]]. He served under [[Charles Cornwallis, 1st Marquess Cornwallis|Cornwallis]] during the campaigns of 1791–2, and led the [[siege of Seringapatam (1792)|siege of Seringapatam]], commanding the centre column in the assault of 6&nbsp;February 1792. Promoted to colonel in August, he returned to Madras in 1794.<ref name=odnb/>

Promoted to major-general in 1795, he took command of the expedition against Dutch possessions in [[Ceylon]] that year. After the whole island was secured in 1796, Stuart became commander-in-chief in the same year of the forces in Madras.<ref name=odnb/>

He was made colonel of the [[82nd&nbsp;Regiment of Foot]] in 1797,<ref>{{cite web|url=http://www.regiments.org/regiments/uk/inf/082-793.htm |title=82nd (The Prince of Wales's Volunteers) Regiment of Foot |publisher=regiments.ord |accessdate=30 August 2016 |url-status=bot: unknown |archiveurl=https://web.archive.org/web/20060519075725/http://www.regiments.org/regiments/uk/inf/082-793.htm |archivedate=19 May 2006 }}</ref> transferring the following year to the [[72nd&nbsp;Regiment of Foot]], a position he held until his death.<ref>{{cite web|url=http://www.regiments.org/regiments/uk/inf/072-786.htm |title=72nd (or Duke of Albany's Own Highlanders) Regiment of Foot |publisher=regiments.org |accessdate=27 July 2016 |url-status=bot: unknown |archiveurl=https://web.archive.org/web/20070106153355/http://www.regiments.org/regiments/uk/inf/072-786.htm |archivedate= 6 January 2007 }}</ref>

In 1799 he commanded the [[Bombay Army]] in [[Fourth Anglo-Mysore War|the last war]] against Tipu, which occupied Coorg, and repulsed Tipu at [[Battle of Seedaseer|Seedaseer]] on 6&nbsp;March. On 15&nbsp;March he joined with Major General [[George Harris, 1st Baron Harris|George Harris]] (afterwards Lord Harris) before the 1799 [[Battle of Seringapatam]] and took charge of the operations on the northern side of the city. After its capture he  received the thanks of both [[Palace of Westminster|Houses of Parliament]].<ref name=odnb/>

==Later career and death==
He became commander-in-chief of the [[Madras Army]] in 1801. Promoted to lieutenant-general in 1802, he took part in the [[Second Anglo-Maratha War]] in 1803 but in 1805 returned to England in bad health. He was promoted to the rank of full general on 1 January 1812. 

He died without issue at Charles Street, Berkeley Square, London, on 29 April 1815 and was buried in a vault in St. James's Chapel, Hampstead Road, London.<ref name=odnb/>

==References==
{{reflist}}

{{s-start}}
{{s-gov}}
{{s-bef|before=[[Patrick Alexander Agnew]]}}
{{s-ttl|title=[[Military Governor of British Ceylon]]|years=1796&ndash;1797}}
{{s-aft|after=[[Welbore Ellis Doyle]]}}
{{s-mil}}
{{s-new | office }} 
{{s-ttl|title=[[General Officer Commanding, Ceylon]]|years=1796&ndash;1797}}
{{s-aft|after=[[Welbore Ellis Doyle]]}}
|-
{{s-bef|before=[[Robert Abercromby of Airthrey|Robert Abercromby]]}} 
{{s-ttl|title=[[Bombay Army|C-in-C, Bombay Army]]|years=1797&ndash;1800}}
{{s-aft|after=[[Oliver Nicolls]]}}
|-
{{s-bef|before=[[Sir John Braithwaite, 1st Baronet|John Braithwaite]]}} 
{{s-ttl|title=[[Madras Army|C-in-C, Madras Army]]|years=1801&ndash;1804}}
{{s-aft|after=[[John Cradock, 1st Baron Howden|John Cradock]]}}
|-
{{s-mil}}
{{s-bef | before=Hon. Sir [[Adam Williamson]]}}
{{s-ttl | title=Colonel of the [[72nd (Highland) Regiment of Foot]] | years=1798–1815}}
{{s-aft |after=Sir [[Rowland Hill, 1st Viscount Hill]]}}
|-
{{s-bef | before=[[Charles Leigh (British Army officer)|Charles Leigh]]}}
{{s-ttl | title=Colonel of the [[82nd (The Prince of Wales's Volunteers) Regiment of Foot]] | years=1797–1798}}
{{s-aft | after=Sir [[Henry Pigot]]}}
{{s-end}}

{{British Governor of Ceylon}}
{{General Officer Commanding, Ceylon}}

{{DEFAULTSORT:Stuart, James}}
[[Category:1741 births]]
[[Category:1815 deaths]]
[[Category:British Army personnel of the American Revolutionary War]]
[[Category:British military personnel of the Fourth Anglo-Mysore War]]
[[Category:British Army generals]]
[[Category:Commanders-in-chief of Bombay]]
[[Category:British military personnel of the Second Anglo-Maratha War]]
[[Category:Governors of British Ceylon]]
[[Category:British expatriates in Sri Lanka]]
[[Category:19th-century British people]]
[[Category:General Officer Commanding, Ceylon]]
[[Category:Alumni of the University of Edinburgh]]","{{hatnote|Not to be confused with [[James Stuart (East India Company officer)|James Stuart (d. 1793)]], who also served in India at the same time.  See also [[James Stuart (disambiguation)]].}}
{{Use dmy dates|date=April 2012}}
{{Infobox governor
|honorific-prefix   = [[Colonel]]
|name               = James Stuart
|honorific-suffix   = 
|alt                = 
|order              = 2nd
|office             = Military Governor of British Ceylon
|term_start         = 1 March 1796
|term_end           = 1 January 1797
|lieutenant         = 
|predecessor        = [[Patrick Alexander Agnew]]
|successor          = [[Welbore Ellis Doyle]]
|order2             = 1st
|office2            = General Officer Commanding, Ceylon
|term_start2        = 1796
|term_end2          = 1796
|predecessor2       = New Command
|successor2         = [[Welbore Ellis Doyle]]
|monarch            = [[George III of the United Kingdom|George III]]
|birth_date         = {{birth date|df=y|1741|3|2}}
|birth_place        = [[Blairhall]] Perthshire, Scotland
|death_date         = 29 April 1815
|death_place        = Charles Street, Berkeley Square, London
|restingplace       = St. James's Chapel, London, England
|restingplacecoordinates = 
|birthname          = 
|nationality        = 
|party              = 
|otherparty         =  <!--For additional political affiliations-->
|spouse             = 
|relations          = 
|children           = 
|residence          = 
|alma_mater         = 
|occupation         = 
|profession         = 
|cabinet            = 
|committees         = 
|portfolio          = 
|religion           = 
|signature          = 
|signature_alt      = 
|website            = 
|footnotes          = 
<!--Military service-->
|nickname           = 
|allegiance         = [[United Kingdom]]
|branch             = [[British Army]]
|serviceyears       = 
|rank               = General
|unit               = 
|commands           = [[General Officer Commanding, Ceylon]]<br>[[Madras Army]]
|battles            = {{unbulleted list| [[American Revolutionary War]] | [[Second Anglo-Mysore War]] | [[Third Anglo-Mysore War]] | [[Fourth Anglo-Mysore War]] | [[Second Anglo-Maratha War]] }}
|awards             = 
}}

[[General]] '''James Stuart'''  was a [[British Army]] officer who served in North America during the [[American Revolutionary War]] and took part in various campaigns in [[British India]]. He was the first [[General Officer Commanding, Ceylon]] and second [[Military Governor of British Ceylon|Military Governor]] of [[British Ceylon]]. He was appointed on 1&nbsp;March 1796 and was Governor until 1&nbsp;January 1797. He was succeeded by [[Welbore Ellis Doyle]].<ref>{{cite web|title=Sri Lanka|url=http://www.rulers.org/ruls3.html#sri_lanka|publisher=Rulers.org|accessdate=20 June 2013}}</ref>

==Early life==
Stuart was born on 2&nbsp;March 1741. He was the third son of John Stuart of [[Blairhall]] in Perthshire. His mother was Anne, daughter of [[Francis Stuart, 7th Earl of Moray]]. Stuart was educated at schools in [[Culross]] and [[Dunfermline]], Scotland. He studied law at the [[University of Edinburgh]] and then joined the British Army, serving in the [[American war of independence]].<ref>{{Cite web |url=https://www.mq.edu.au/macquarie-archive/under/research/biographies/stuart.html |title=Stuart, James (1741-1815) - General |website=mq.edu.au |url-status=live |access-date=13 April 2020}}</ref><ref name=odnb>[http://www.oxforddnb.com/view/articleHL/26710?docPos=75&anchor Oxford Dictionary of National Biography]</ref>{{dead link|date=April 2020}}

==Military career==

===India and Ceylon===
Promoted to major in the [[78th Foot]], he arrived in India in 1782 and was promoted to lieutenant-colonel on 14 February. He took part in Sir [[Eyre Coote (East India Company officer)|Eyre Coote]]'s campaign against [[Hyder Ali|Hyder]] in the [[Second Anglo-Mysore War]], and was present at the [[siege of Cuddalore]] where he commanded the attack on the right of the main position in the assault of 13 July 1782.<ref name=odnb/>

He served in [[Third Anglo-Mysore War|the campaign of 1790]], under General Sir [[William Medows]], against [[Tipu Sultan]], attacking the fortresses of [[Dindigul]] and [[Palghaut]]. He served under [[Charles Cornwallis, 1st Marquess Cornwallis|Cornwallis]] during the campaigns of 1791–2, and led the [[siege of Seringapatam (1792)|siege of Seringapatam]], commanding the centre column in the assault of 6 February 1792. Promoted to colonel in August, he returned to Madras in 1794.<ref name=odnb/>

Promoted to major-general in 1795, he took command of the expedition against Dutch possessions in [[Ceylon]] that year. After the whole island was secured in 1796, Stuart became commander-in-chief in the same year of the forces in Madras.<ref name=odnb/>

